danceability,key,mode,time_signature,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,popularity,genre
0.847,5,0,4,0.556,-5.599,0.201,0.00277,0,0.151,0.388,120.145,244062,0.1188118811881188,0.06930693069306931,0.09900990099009901,0.09900990099009901,0.06930693069306931,0.0891089108910891,0.0297029702970297,0.0891089108910891,0.18811881188118812,0.1485148514851485,26,Rap
0.84,9,1,4,0.751,-7.246,0.399,0.00489,0,0.287,0.342,137.862,259552,0.08292682926829269,0.11707317073170732,0.06341463414634146,0.07804878048780488,0.09268292682926829,0.07317073170731707,0.05853658536585366,0.0975609756097561,0.17073170731707318,0.16585365853658537,19,Rap
0.665,7,1,4,0.658,-6.064,0.519,0.0855,0,0.122,0.21,173.011,216398,0.11475409836065574,0.05737704918032787,0.09016393442622951,0.13114754098360656,0.06557377049180328,0.09016393442622951,0.05737704918032787,0.06557377049180328,0.21311475409836064,0.11475409836065574,20,Rap
0.871,0,1,4,0.606,-6.19,0.192,0.00102,0,0.182,0.435,130.008,253648,0.10989010989010989,0.054945054945054944,0.07692307692307693,0.0989010989010989,0.06593406593406594,0.10989010989010989,0.07692307692307693,0.08791208791208792,0.2087912087912088,0.10989010989010989,19,Rap
0.777,9,1,4,0.876,-4.006,0.42,0.105,0,0.338,0.39,168.081,197198,0.09322033898305085,0.11016949152542373,0.0423728813559322,0.07627118644067797,0.1016949152542373,0.0423728813559322,0.0847457627118644,0.1440677966101695,0.1271186440677966,0.17796610169491525,31,Rap
0.757,10,0,4,0.674,-7.159,0.317,0.0545,0,0.0885,0.629,104.904,299493,0.13986013986013987,0.027972027972027972,0.09090909090909091,0.1258741258741259,0.055944055944055944,0.0979020979020979,0.04195804195804196,0.11188811188811189,0.17482517482517482,0.13286713286713286,24,Rap
0.67,10,0,4,0.683,-5.211,0.21,0.00397,0,0.0806,0.526,139.975,293459,0.1111111111111111,0.12121212121212122,0.08080808080808081,0.09090909090909091,0.08080808080808081,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.1717171717171717,0.13131313131313133,25,Rap
0.511,10,1,4,0.723,-7.199,0.391,5.53e-4,0,0.384,0.764,169.366,215144,0.1111111111111111,0.0718954248366013,0.05228758169934641,0.10457516339869281,0.0784313725490196,0.0718954248366013,0.0718954248366013,0.09803921568627451,0.19607843137254902,0.1437908496732026,18,Rap
0.76,11,0,4,0.533,-7.852,0.434,0.0448,0,0.122,0.371,77.991,181263,0.11428571428571428,0.0761904761904762,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0380952380952381,0.08571428571428572,0.19047619047619047,0.1619047619047619,19,Rap
0.575,0,1,4,0.727,-5.405,0.154,0.146,1.75e-6,0.109,0.477,139.936,329534,0.0547945205479452,0.1232876712328767,0.0958904109589041,0.0821917808219178,0.1095890410958904,0.0684931506849315,0.0410958904109589,0.1095890410958904,0.136986301369863,0.1780821917808219,20,Rap
0.754,1,0,4,0.601,-6.521,0.146,0.224,0,0.22,0.586,119.908,243278,0.12121212121212122,0.08080808080808081,0.10101010101010101,0.12121212121212122,0.050505050505050504,0.09090909090909091,0.06060606060606061,0.0707070707070707,0.20202020202020202,0.10101010101010101,18,Rap
0.541,8,0,3,0.827,-2.65,0.314,0.621,0,0.331,0.364,119.44,230008,0.12213740458015267,0.06870229007633588,0.07633587786259542,0.12213740458015267,0.061068702290076333,0.07633587786259542,0.03816793893129771,0.07633587786259542,0.20610687022900764,0.15267175572519084,23,Rap
0.731,1,1,4,0.726,-3.844,0.145,0.0166,0,0.095,0.345,120.159,216582,0.13114754098360656,0.06557377049180328,0.04918032786885246,0.09836065573770492,0.06557377049180328,0.09836065573770492,0.06557377049180328,0.09836065573770492,0.19672131147540983,0.13114754098360656,18,Rap
0.823,1,1,4,0.48,-9.538,0.185,0.0117,0,0.529,0.402,104.007,306130,0.08695652173913043,0.08695652173913043,0.06956521739130435,0.06086956521739131,0.11304347826086956,0.0782608695652174,0.043478260869565216,0.13043478260869565,0.14782608695652175,0.1826086956521739,17,Rap
0.859,2,1,4,0.749,-13.031,0.176,3.91e-4,7.05e-6,0.199,0.291,132.986,264072,0.07751937984496124,0.08527131782945736,0.06976744186046512,0.09302325581395349,0.07751937984496124,0.09302325581395349,0.03875968992248062,0.10852713178294573,0.18604651162790697,0.17054263565891473,14,Rap
0.804,8,1,4,0.318,-12.08,0.267,0.0364,0,0.0905,0.48,125.024,260703,0.109375,0.078125,0.0859375,0.109375,0.0546875,0.078125,0.0390625,0.109375,0.1796875,0.15625,9,Rap
0.814,8,1,4,0.413,-8.379,0.154,0.0331,0,0.102,0.416,125.021,260676,0.1259259259259259,0.08888888888888889,0.07407407407407407,0.1037037037037037,0.06666666666666667,0.07407407407407407,0.05925925925925926,0.08148148148148149,0.1925925925925926,0.13333333333333333,9,Rap
0.679,1,1,4,0.521,-7.412,0.304,0.0276,0,0.0744,0.362,140.583,279641,0.08139534883720931,0.046511627906976744,0.08139534883720931,0.08139534883720931,0.09302325581395349,0.06976744186046512,0.08139534883720931,0.08139534883720931,0.22093023255813954,0.16279069767441862,16,Rap
0.435,9,0,4,0.842,-7.497,0.539,0.0932,0,0.375,0.739,159.272,220752,0.08571428571428572,0.14285714285714285,0,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.22857142857142856,10,Rap
0.758,0,1,4,0.621,-4.562,0.119,0.0452,0,0.335,0.487,127.918,271533,0.09701492537313433,0.08955223880597014,0.07462686567164178,0.1044776119402985,0.08955223880597014,0.08955223880597014,0.08208955223880597,0.08208955223880597,0.15671641791044777,0.13432835820895522,20,Rap
0.717,4,1,4,0.589,-4.851,0.333,0.00617,0,0.338,0.809,142.09,193306,0.10576923076923077,0.08653846153846154,0.0673076923076923,0.057692307692307696,0.09615384615384616,0.038461538461538464,0.09615384615384616,0.10576923076923077,0.18269230769230768,0.16346153846153846,19,Rap
0.818,0,1,4,0.666,-6.975,0.335,0.0189,0,0.0673,0.473,140.045,271040,0.10843373493975904,0.03614457831325301,0.07228915662650602,0.12048192771084337,0.024096385542168676,0.12048192771084337,0.08433734939759036,0.08433734939759036,0.24096385542168675,0.10843373493975904,22,Rap
0.833,5,1,4,0.616,-5.577,0.157,0.0907,0,0.0962,0.812,128.026,222906,0.12121212121212122,0.09090909090909091,0.07575757575757576,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.045454545454545456,0.06060606060606061,0.18181818181818182,0.12121212121212122,24,Rap
0.695,0,1,4,0.865,-4.29,0.076,0.0442,0,0.167,0.397,112.972,329480,0.11235955056179775,0.056179775280898875,0.11235955056179775,0.0898876404494382,0.0449438202247191,0.0898876404494382,0.033707865168539325,0.0898876404494382,0.23595505617977527,0.1348314606741573,23,Rap
0.844,6,0,4,0.521,-8.385,0.211,0.0108,0,0.238,0.43,99.953,272386,0.12396694214876033,0.09917355371900827,0.0743801652892562,0.12396694214876033,0.049586776859504134,0.09917355371900827,0.024793388429752067,0.05785123966942149,0.2066115702479339,0.14049586776859505,21,Rap
0.914,9,1,4,0.627,-7.318,0.344,0.0275,0,0.525,0.767,142.126,268533,0.08181818181818182,0.1,0.06363636363636363,0.08181818181818182,0.11818181818181818,0.06363636363636363,0.07272727272727272,0.09090909090909091,0.16363636363636364,0.16363636363636364,17,Rap
0.536,1,1,5,0.589,-6.303,0.47,0.0361,0,0.514,0.876,82.75,223173,0.09433962264150944,0.05660377358490566,0.09433962264150944,0.11320754716981132,0.0660377358490566,0.08490566037735849,0.05660377358490566,0.09433962264150944,0.19811320754716982,0.14150943396226415,26,Rap
0.67,11,1,4,0.634,-6.471,0.0326,0.0124,0,0.0946,0.497,124.923,255053,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.07142857142857142,0.11428571428571428,0.08571428571428572,0.07142857142857142,0.1,0.12857142857142856,0.17142857142857143,34,Rap
0.767,2,1,4,0.911,-3.803,0.0992,0.00236,0,0.0908,0.57,113.044,243133,0.07608695652173914,0.05434782608695652,0.07608695652173914,0.11956521739130435,0.07608695652173914,0.15217391304347827,0.043478260869565216,0.08695652173913043,0.22826086956521738,0.08695652173913043,15,Rap
0.479,0,0,4,0.577,-9.647,0.0994,0.615,0,0.266,0.249,83.556,338306,0.08333333333333333,0.1,0.08333333333333333,0.09166666666666666,0.06666666666666667,0.05,0.075,0.125,0.20833333333333334,0.11666666666666667,27,Rap
0.76,2,1,4,0.605,-6.085,0.502,0.0712,0,0.199,0.516,135.995,263453,0.1095890410958904,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0410958904109589,0.0958904109589041,0.0684931506849315,0.0958904109589041,0.2191780821917808,0.1506849315068493,33,Rap
0.578,1,0,4,0.709,-7.91,0.175,0.00934,2.65e-6,0.27,0.458,127.946,302986,0.08849557522123894,0.08849557522123894,0.061946902654867256,0.10619469026548672,0.08849557522123894,0.10619469026548672,0.04424778761061947,0.08849557522123894,0.17699115044247787,0.1504424778761062,32,Rap
0.622,8,1,4,0.811,-5.985,0.207,0.00185,0,0.149,0.413,130.93,172053,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.11428571428571428,0.05714285714285714,0,0.2,0.14285714285714285,29,Rap
0.721,2,1,4,0.738,-5.682,0.0649,0.00222,0,0.224,0.375,135.988,312960,0.08849557522123894,0.10619469026548672,0.07079646017699115,0.11504424778761062,0.08849557522123894,0.07079646017699115,0.05309734513274336,0.07964601769911504,0.1592920353982301,0.168141592920354,44,Rap
0.81,8,1,4,0.577,-6.142,0.149,0.00953,3.48e-6,0.0838,0.408,140.065,281080,0.0896551724137931,0.10344827586206896,0.027586206896551724,0.1103448275862069,0.10344827586206896,0.06206896551724138,0.04827586206896552,0.12413793103448276,0.1310344827586207,0.2,39,Rap
0.364,8,1,5,0.841,-4.831,0.119,4.02e-4,0,0.242,0.0837,100.14,305840,0.0761904761904762,0.09523809523809523,0.06666666666666667,0.05714285714285714,0.09523809523809523,0.08571428571428572,0.047619047619047616,0.10476190476190476,0.1523809523809524,0.21904761904761905,51,Rap
0.402,7,1,4,0.754,-5.955,0.0874,0.222,0,0.527,0.246,145.493,278520,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.08602150537634409,0.07526881720430108,0.0967741935483871,0.053763440860215055,0.08602150537634409,0.1935483870967742,0.15053763440860216,33,Rap
0.665,10,0,4,0.905,-4.224,0.267,0.0197,0,0.209,0.532,130.864,121226,0.07865168539325842,0.07865168539325842,0.07865168539325842,0.10112359550561797,0.06741573033707865,0.1348314606741573,0.06741573033707865,0.07865168539325842,0.16853932584269662,0.14606741573033707,29,Rap
0.589,11,1,4,0.821,-4.473,0.111,0.0143,0,0.112,0.424,77.472,286973,0.08333333333333333,0.13194444444444445,0.05555555555555555,0.09722222222222222,0.0763888888888889,0.06944444444444445,0.041666666666666664,0.09027777777777778,0.1875,0.16666666666666666,38,Rap
0.404,5,0,4,0.871,-4.606,0.133,0.0118,0,0.87,0.192,145.414,232093,0.09333333333333334,0.06666666666666667,0.05333333333333334,0.08,0.12,0.04,0.04,0.13333333333333333,0.13333333333333333,0.24,31,Rap
0.644,11,1,4,0.661,-6.093,0.0418,1.77e-4,5.14e-6,0.108,0.272,154.001,240306,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.05,0.13333333333333333,0.1,0.05,0.13333333333333333,0.1,0.23333333333333334,43,Rap
0.598,2,0,4,0.619,-7.465,0.24,0.674,0.00878,0.126,0.508,79.165,255373,0.06164383561643835,0.0821917808219178,0.0410958904109589,0.0821917808219178,0.1095890410958904,0.0547945205479452,0.06164383561643835,0.1780821917808219,0.11643835616438356,0.21232876712328766,39,Rap
0.666,8,1,5,0.716,-7.287,0.154,0.0242,0,0.119,0.11,85.356,241466,0.125,0.0859375,0.078125,0.09375,0.0625,0.078125,0.0546875,0.0859375,0.1875,0.1484375,33,Rap
0.734,8,1,4,0.864,-4.826,0.14,0.0553,0,0.293,0.653,131.148,232320,0.10326086956521739,0.09239130434782608,0.07065217391304347,0.09782608695652174,0.08152173913043478,0.08152173913043478,0.07065217391304347,0.08152173913043478,0.19021739130434784,0.13043478260869565,29,Rap
0.504,11,0,4,0.836,-5.09,0.301,0.00845,0,0.288,0.333,154.128,198280,0.11607142857142858,0.044642857142857144,0.08928571428571429,0.13392857142857142,0.0625,0.09821428571428571,0.03571428571428571,0.0625,0.19642857142857142,0.16071428571428573,7,Rap
0.715,9,1,4,0.745,-5.71,0.251,0.0311,0,0.0823,0.688,148.043,262440,0.13392857142857142,0.08035714285714286,0.07142857142857142,0.11607142857142858,0.0625,0.09821428571428571,0.07142857142857142,0.044642857142857144,0.1875,0.13392857142857142,22,Rap
0.744,1,1,4,0.829,-5.741,0.136,0.0334,4.87e-4,0.753,0.693,162.051,250760,0.10666666666666667,0.12,0.04,0.08,0.10666666666666667,0.04,0.05333333333333334,0.09333333333333334,0.17333333333333334,0.18666666666666668,16,Rap
0.413,4,1,3,0.815,-4.109,0.375,0.0179,0,0.482,0.649,72.695,244746,0.09774436090225563,0.10526315789473684,0.08270676691729323,0.08270676691729323,0.09774436090225563,0.08270676691729323,0.06015037593984962,0.09774436090225563,0.14285714285714285,0.15037593984962405,21,Rap
0.692,0,1,4,0.811,-5.183,0.285,0.0794,0,0.151,0.406,149.788,211400,0.1267605633802817,0.09859154929577464,0.07042253521126761,0.09859154929577464,0.07042253521126761,0.08450704225352113,0.056338028169014086,0.07042253521126761,0.16901408450704225,0.15492957746478872,20,Rap
0.345,3,0,4,0.841,-4.348,0.367,0.0435,0,0.578,0.461,72.351,271946,0.102803738317757,0.08411214953271028,0.056074766355140186,0.09345794392523364,0.102803738317757,0.056074766355140186,0.028037383177570093,0.102803738317757,0.205607476635514,0.16822429906542055,51,Rap
0.416,7,1,4,0.784,-4.04,0.069,0.00676,0,0.131,0.196,137.036,280293,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.15476190476190477,0.19047619047619047,21,Rap
0.347,8,0,4,0.859,-3.901,0.318,0.00868,0,0.215,0.355,162.365,242880,0.06521739130434782,0.11956521739130435,0.03260869565217391,0.08695652173913043,0.06521739130434782,0.09782608695652174,0.09782608695652174,0.10869565217391304,0.15217391304347827,0.17391304347826086,19,Rap
0.565,7,1,5,0.799,-5.392,0.228,0.275,3.2e-5,0.129,0.663,90.675,258786,0.1276595744680851,0.0851063829787234,0.07446808510638298,0.1276595744680851,0.07446808510638298,0.07446808510638298,0.0425531914893617,0.06382978723404255,0.19148936170212766,0.13829787234042554,24,Rap
0.515,1,1,4,0.781,-5.403,0.363,0.0188,0,0.186,0.426,84.662,197640,0.09090909090909091,0.09090909090909091,0.07272727272727272,0.09090909090909091,0.08181818181818182,0.10909090909090909,0.045454545454545456,0.1,0.17272727272727273,0.14545454545454545,13,Rap
0.391,8,1,4,0.467,-7.451,0.0622,0.762,0,0.242,0.468,150.783,229373,0.08695652173913043,0.08695652173913043,0.10869565217391304,0.06521739130434782,0.08695652173913043,0.043478260869565216,0,0.10869565217391304,0.1956521739130435,0.21739130434782608,46,Rap
0.596,1,1,4,0.733,-5.707,0.347,0.106,0,0.47,0.661,81.847,235546,0.10828025477707007,0.08280254777070063,0.07643312101910828,0.07643312101910828,0.08917197452229299,0.05732484076433121,0.06369426751592357,0.10191082802547771,0.1910828025477707,0.15286624203821655,33,Rap
0.404,1,1,4,0.791,-5.541,0.398,0.149,0,0.183,0.321,74.529,314853,0.1111111111111111,0.12121212121212122,0.050505050505050504,0.12121212121212122,0.0707070707070707,0.08080808080808081,0.050505050505050504,0.10101010101010101,0.12121212121212122,0.1717171717171717,2,Rap
0.539,7,1,4,0.747,-5.064,0.0409,0.0184,0,0.0291,0.522,76.976,216893,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0.16666666666666666,0.1111111111111111,0,0.1111111111111111,0.16666666666666666,0.2777777777777778,24,Rap
0.522,7,1,4,0.874,-4.738,0.0619,3.4e-5,1.4e-5,0.146,0.398,144.053,217333,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.21052631578947367,35,Rap
0.76,11,0,4,0.834,-4.156,0.0399,0.00513,0.0116,0.38,0.663,134.998,220493,0.06666666666666667,0.1111111111111111,0.044444444444444446,0.08888888888888889,0.1111111111111111,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.1111111111111111,0.24444444444444444,24,Rap
0.786,1,0,4,0.787,-3.262,0.0713,0.0456,0,0.133,0.811,150.041,192333,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.15384615384615385,22,Rap
0.626,11,0,4,0.866,-4.065,0.0408,0.00316,3.64e-4,0.171,0.545,132.031,248240,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.10638297872340426,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.1276595744680851,0.1276595744680851,0.10638297872340426,31,Rap
0.663,1,1,4,0.91,-1.629,0.317,0.0719,0,0.244,0.342,144.993,229226,0.08620689655172414,0.06896551724137931,0.07758620689655173,0.11206896551724138,0.06896551724137931,0.11206896551724138,0.02586206896551724,0.09482758620689655,0.1724137931034483,0.1810344827586207,63,Rap
0.707,11,0,4,0.764,-5.439,0.0768,0.0777,8.45e-6,0.102,0.342,138.041,271373,0.1,0.08333333333333333,0.05,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.15,0.13333333333333333,0.21666666666666667,28,Rap
0.629,0,1,4,0.653,-4.058,0.0315,0.00357,4.63e-5,0.288,0.361,147.898,278600,0.1044776119402985,0.08955223880597014,0.05970149253731343,0.13432835820895522,0.014925373134328358,0.11940298507462686,0.04477611940298507,0.029850746268656716,0.29850746268656714,0.1044776119402985,24,Rap
0.488,7,1,4,0.821,-3.729,0.0482,0.00263,5.14e-4,0.287,0.354,159.992,249306,0.0975609756097561,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.12195121951219512,0.2682926829268293,0.14634146341463414,36,Rap
0.588,0,0,4,0.727,-5.18,0.0436,0.0788,0,0.464,0.353,133.895,236533,0.04285714285714286,0.1,0.05714285714285714,0.07142857142857142,0.12857142857142856,0.07142857142857142,0.08571428571428572,0.11428571428571428,0.12857142857142856,0.2,5,Rap
0.769,9,1,4,0.66,-7.37,0.33,0.00112,0,0.078,0.471,153.092,199426,0.1282051282051282,0.0641025641025641,0.10256410256410256,0.11538461538461539,0.0641025641025641,0.08974358974358974,0.05128205128205128,0.0641025641025641,0.21794871794871795,0.10256410256410256,57,Rap
0.485,7,1,4,0.71,-6.288,0.364,0.0444,0,0.35,0.473,170.942,316266,0.07913669064748201,0.07913669064748201,0.07194244604316546,0.11510791366906475,0.05755395683453238,0.10071942446043165,0.05755395683453238,0.1079136690647482,0.18705035971223022,0.14388489208633093,60,Rap
0.674,6,0,4,0.695,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,0.10416666666666667,0.09375,0.13541666666666666,0.10416666666666667,0.052083333333333336,0.08333333333333333,0.052083333333333336,0.0625,0.20833333333333334,0.10416666666666667,70,Rap
0.694,7,1,4,0.661,-4.847,0.118,0.00188,0,0.676,0.702,82.48,244626,0.12,0.06666666666666667,0.05333333333333334,0.10666666666666667,0.09333333333333334,0.12,0.06666666666666667,0.06666666666666667,0.18666666666666668,0.12,59,Rap
0.596,6,0,4,0.83,-7.739,0.0863,0.0169,2.57e-5,0.585,0.682,94.199,265240,0.05,0.075,0.05,0.0625,0.1375,0.0625,0.075,0.1375,0.1375,0.2125,50,Rap
